ID,snippet,section_name,word_count,myDate
4fd19f218eb7c8105d6b2add,"MEMORIAL DAY weekend marks the beginning of one of summer's great pleasures: eating outdoors. In the last few years, though, the standard scene -- Dad grilling hamburgers while Mom tosses a salad -- has altered. The barbecue has become the place f...",New York and Region,971,1992/05/24
4fd1a1128eb7c8105d6b660d,"SPRINGTIME demands green. A number of greens provide fresh-flavor accent and verdant color. High on the list are scallions and watercress.    Scallions are often called green onions or spring onions. They are essentially onion shoots, treasured as...",New York and Region,803,1992/05/17
4fd1b5038eb7c8105d6da1f9,"Shad still runs when it will on the Hudson. Blue crab requires a spring temperature, salinity and, apparently, a self-selected hiding place for shedding its shell. Aquaculturists have yet to produce consistent crops of the soft-shell crab that app...",Magazine,2159,1992/05/10
4fd1db3e8eb7c8105d71b91c,LYDIA SHIRE DOESN'T sound like a rabble-rouser. Her voice has the demure plain-spoken lilt that one hears in Boston's better Irish neighborhoods. But what the chef and owner of the Boston restaurant Biba actually    says    would cause many a silv...,Magazine,2322,1992/05/03
4fd1d4948eb7c8105d71222b,"ALEXANDRE DUMAS, PERE, THE 19TH-CENTURY French writer and epicurean, reputedly drank only water. He claimed that ""never has the Grand-Laffite or Chambertin provided me with the delight that a glass of water from a fresh spring could.""   Not many F...",Magazine,1948,1992/01/12
4fd1d45c8eb7c8105d711c09,"BEFORE the countdown to 1992 begins, the countdown for that New Year's Eve party or New Year's Day open house has been under way. What to serve?    New Year's Eve demands elegance and a touch of luxury perhaps. On New Year's Day, on the other hand...",New York and Region,1039,1991/12/29
4fd19dc18eb7c8105d6b061e,"BEFORE the countdown to 1992 begins, the countdown for that New Year's Eve party or New Year's Day open house has been under way. What to serve?    New Year's Eve demands elegance and a touch of luxury perhaps. On New Year's Day, on the other hand...",New York and Region,1039,1991/12/29
4fd19f218eb7c8105d6b2b58,"BARBECUE IS A MALE THING. OH, WOMEN CAN appreciate a properly charred brisket or rib. I've sat swatting mosquitoes with other women, allowing the aroma from a charcoal grill to carry us back to the days of Coppertone tans and AM radio.    Still, w...",Magazine,1879,1992/05/31
4fd1b2768eb7c8105d6d5a46,"SPRING TAUNTS the watermen of the upper Chesapeake Bay. In one moment, March will flash a blue sky over Crisfield, Md. The next, a nasty little breeze snaps away the blue, quick and cold as a change of heart. By April, the sun lingers long enough ...",Magazine,2241,1992/05/17
4fd1d9198eb7c8105d718349,"ALTHOUGH this winter was one of the warmest on record, it is now officially spring. And with a change in the seasons, people's moods about menus also change.   Spring lamb, herbs, asparagus and light fruit desserts will now whet appetites sated wi...",New York and Region,878,1992/03/22
4fd19c058eb7c8105d6ad492,"THE season for fresh corn on the cob is now in full swing. Because of the extremely warm weather in May and June, corn matured quite early in some parts of the tristate region, notably southern New Jersey and eastern Long Island.    The best place...",New York and Region,680,1991/07/28
4fd1bc918eb7c8105d6e8207,"THE fact that dried beans are among the healthiest foods available has finally sunk in. Now, in some of the more up-to-date restaurants, you are almost as likely to get a helping of beans on your plate as potatoes or rice. The combination can be q...",New York and Region,901,1991/03/03
4fd1a7a28eb7c8105d6c259c,"WHEN I was in boarding school I had better taste in food than in boys. Valentine's Day was something I planned for weeks in advance; it was an excuse to buy a large box of chocolates. When the day arrived, I was the envy of my schoolmates. I recei...",New York and Region,731,1991/02/03
4fd1a7158eb7c8105d6c176b,"BY May, ""Cold Weather Cooking"" by Sarah Leah Chase (Workman $13.95) will be put in mothballs with the wool socks and mufflers. But for now it is bound to be put to good and frequent use.   The book abounds in hearty food that suits the season, in ...",New York and Region,1023,1990/12/30
4fd19cda8eb7c8105d6ae8e1,"LEAD: GRILLED fish is like a little black dress, a wardrobe staple that can be varied with accessories and seasonings. Salsas, flavored butters, chutneys, cream or wine sauces can dress it up or down. Grilled boneless chicken breasts can be treate...",New York and Region,878,1990/10/07
4fd1b1608eb7c8105d6d3939,"LEAD: THE late Alfredo Viazzi had for years a trio of successful restaurants in Greenwich Village, the best of which was Trattoria da Alfredo, where he served Tuscan food. In the early 70's, when to most New Yorkers Italian cooking still meant egg...",New York and Region,1295,1990/09/30
4fd1b0948eb7c8105d6d1ca9,"LEAD: THE idea of smoking fish and game to preserve them has been around since the discovery of fire. But recently customers at the new West Street Grill in Litchfield, Conn. (203-567-3885) have been intrigued by the subtle, smoky flavor of unexpe...",New York and Region,1014,1990/08/19
4fd209938eb7c8105d775951,"CORIANDER seed is one of the basic ingredients of curry powder, but used on its own it has a subtle aroma of citrus (the leaves of the plant are most commonly known as cilantro). Freshly ground coriander has far more flavor than ready ground, and ...",New York and Region,771,1999/02/07
4fd1e7fa8eb7c8105d735886,"Since the birth of nouvelle cuisine some 25 years ago, obituaries for haute cuisine have appeared on a regular basis. But as often as it has been left for dead, haute cuisine has reappeared, mostly, it seems, for the purpose of being slain by yet ...",Magazine,1727,1999/01/03
4fd20db88eb7c8105d77e51b,"STURDY leaves of cabbage make delicious wrappers for all kinds of fillings. Assembling stuffed cabbage rolls and cooking them is somewhat time consuming but hardly difficult. The results yield hearty cold weather dining. Here are several ideas, to...",New York and Region,1008,1999/01/03
4fd214838eb7c8105d78cc31,"THE autumn apple season calls for turning on the oven. No other fruit inspires baking like apples.    Not only does the season suggest the ubiquitous pie but also cakes, crisps, cobblers, galettes, muffins, tea breads, puddings and coffee cakes, a...",New York and Region,740,1998/09/27
4fd213ca8eb7c8105d78b8d2,"WHEN the temperature climbs into the 90's, the idea of cooking elaborate meals is not particularly appealing. On a recent weekend, with people to stay and guests coming for dinner, it was so hot that turning on the oven was out of the question, le...",New York and Region,995,1998/08/09
4fd1fb858eb7c8105d759f4f,"PERHAPS it will be another week or two before the local strawberry crop is on farm stands and in markets. But it is not too soon to plan for that glorious moment -- and the month, at most, that the season runs.    Here are three confections. One d...",New York and Region,742,1998/05/24
4fd1e3578eb7c8105d72d26a,"WINTER is the time for casseroles. There is an almost infinite variety of ways to cook meat, fish or poultry slowly in the oven with seasonings and vegetables. Here are some suggestions.    Veal Shanks Braised in Beer  Total time: 3 hours        2...",New York and Region,850,1998/01/04
4fd1f5498eb7c8105d74eee6,"PROFESSIONAL chefs love to make soup, but home cooks often find making soup intimidating. ''They think that they are time consuming and labor intensive,'' said Leslie Kaul, executive chef at the Daily Soup, a retail outlet with five locations in M...",New York and Region,1035,1997/11/02
4fd1f4d38eb7c8105d74e35a,"SAGE is an herb Americans use mainly for stuffings. While I do not particularly like dried sage, which can be very strong (Elizabeth David, the British food writer, accused it of deadening food with a musty, dried-blood taste), fresh sage leaves a...",New York and Region,979,1997/10/19
4fd1deea8eb7c8105d723d09,WHAT could be easier to make in the summer or be more universally appealing than potato salad? Boiled potatoes tossed in a mustardy mayonnaise with a sprinkling of herbs and chopped red onion -- who knows why it tastes so good and why it is as int...,New York and Region,691,1997/08/10
4fd1c7148eb7c8105d6f8a13,"A PEAR is a complicated fruit. You can't eat it right off the tree like an apple. If it is allowed to ripen fully before picked, the flesh will be gritty. If it is harvested too early, the pear never becomes sweet or juicy.   Pears should be picke...",New York and Region,952,1994/10/23
4fd1e3af8eb7c8105d72d7fa,"COOKING from the Mediterranean has never been more popular than it is now. The food of that region is showing up with increasing frequency on menus across the country, where restaurants with Mediterranean themes have been opening, and a plethora o...",New York and Region,1111,1994/10/09
4fd1c4718eb7c8105d6f3fb2,"LOCAL apples are in the markets, with some farms carrying dozens of varieties. For cooking, choose apples that are not oversweet and that don't disintegrate, like McIntosh, russets, pippins or semisweet Cortlands or tart greening apples. Northern ...",New York and Region,867,1994/09/25
4fd1b7148eb7c8105d6dd4a9,"IT'S beginning to feel like fall at dinnertime. A simple tomato salad followed by grilled or roasted fish served at room temperature with a cool salsa and a couscous salad no longer satisfies. Warming soup, red meat, earthy grains, mushrooms and t...",New York and Region,925,1994/09/18
4fd1d7738eb7c8105d715bb2,"FOR this kind of weather, you need a good choucroute,"" said a friend on a particularly bitter-cold day recently. He also happens to be a French chef and he missed the brasseries of Paris, where in the winter he would routinely warm up with a plate...",New York and Region,899,1994/02/13
4fd1ea838eb7c8105d73a1e8,"WHEN friends drop by over the New Year it would be great to offer them a pound of Beluga caviar with their drinks. Whole black truffles would be nice, too, wrapped in bacon and aluminum foil and baked in the ashes of an open fire, just as they do ...",New York and Region,640,1994/01/02
4fd1bd468eb7c8105d6ea0e9,"Cooking can be guided more by smell and taste and feel than by precise measure. Cooks with an inherent sense of direction tend to view recipes as a snapshot rather than a road map. Baking is a different matter.    While cooking, like jazz, is impr...",Magazine,1896,1993/11/28
4fd1ac678eb7c8105d6cbef3,"BEANS are no longer just a food to be cooked with a ham hock and served on a cold day. Innovative chefs are preparing them in all kinds of interesting ways, making them into creamy purees to go with meat or fish, topping them with green vegetables...",New York and Region,988,1993/10/24
4fd1d2498eb7c8105d70d442,"Like many a last stand, summer's is a rococo barrage, a swollen and smug onslaught with no apparent end. Farm stands sag under the weight of green beans, lima beans, corn, tomatoes, zucchini, eggplant, mountains of cauliflower and early autumn squ...",Magazine,1668,1993/09/05
4fd1ddcd8eb7c8105d720d75,"SUCCESSFULLY grilling fish depends on two conditions. First, the grill or the source of heat must be searingly hot so the fish can take on appetizing color before it is overcooked. Second, the fish should have a firm enough texture so it does not ...",New York and Region,933,1993/05/30
4fd199158eb7c8105d6a8e32,LEAD:    Fresh Isn't Always Better...,Home and Garden,865,1990/10/10
4fd1d17c8eb7c8105d70beb3,"THE evolution of the world's eating habits is documented in ""The Food Chronology"" by James Trager (Henry Holt, $40). Half the book is devoted to the 20th century, but the more compelling entries predate 1950.          Although the author begins lo...",Home and Garden; Books,99,1996/01/03
4fd1d0e78eb7c8105d70a9f9,"LOOK at her, Phyllis Newman, hitting the switchboard again. Only 39 years ago, she worked for Susanswerphone and her main worry -- the benevolent Ella's main worry, that is -- was waking up a hung-over client (Plaza-O-double 4-double 3) who had wr...",Theater; New York and Region,761,1995/08/27
4fd1b79b8eb7c8105d6de5ec,"Baby Foods With Meat    Baby foods made from organically grown ingredients by Earth's Best in Middlebury, Vt., are now available in meat and vegetable combinations. Vegetable turkey, vegetable beef and sweet potato with chicken have been added to ...",Home and Garden,856,1992/09/09
4fd1db478eb7c8105d71c0d0,"Postwar Salami    At its best, Hungarian salami is tender, mild and sweet. The meat is pearled with tiny beads of fat and is rosy in the center and deep burgundy around the edges, becoming darker with age. The salami, which is made only in winter ...",Home and Garden,865,1992/06/03
4fd1c9508eb7c8105d6fc5b9,"Zagat Suburban New York    The Zagat Suburban New York City Restaurant Survey has just been issued, covering 550 restaurants in New Jersey, Connecticut and the Hudson Valley in addition to Westchester and Long Island.   The survey rates restaurant...",Home and Garden,904,1991/02/27
4fd1908a8eb7c8105d6977a0,"LEAD:    Tomato Juice, Anyone?...",Home and Garden,885,1990/01/31
4fd1aadb8eb7c8105d6c8ea3,LEAD: Restaurant Outlook...,Home and Garden,812,1990/01/03
4fd210b98eb7c8105d785941,"Food: A Culinary History  Edited by Jean-Louis Flandrin and Massimo Montanari; English edition, by Albert Sonnenfeld  Columbia University Press. 592 pages. $39.95      When Vladimir I, the Prince of Kiev in the 10th century, decided he was going t...",Arts; Books,956,1999/11/27
4fd1ea898eb7c8105d73a562,"The Food and Drug Administration announced on Friday that beginning next week it would regulate the sale of bone, skin and other tissues used for transplants to help protect recipients from infection with H.I.V., the virus that causes AIDS.   Two ...",U.S.,641,1993/12/12
4fd1c3688eb7c8105d6f2539,"Miller's Barley Beer    Having covered the market with regular, light, dry, draft and nonalcoholic beers, it looks as if the Miller Brewing Company is now taking on the fancier beers, imports and beers made by micro-breweries. The latest entries i...",Home and Garden,827,1992/10/07
4fd198168eb7c8105d6a7166,LEAD:    The Fish Eaters...,Home and Garden,924,1990/07/11
4fd1fd0f8eb7c8105d75cf64,"It's not just true of New York, Los Angeles or Miami. Every naked city has a million squalid stories hatching under its smog. ''Junk Food,'' Masashi Yamamoto's collage of urban vignettes unfolding simultaneously over a single day insists that even...",Movies; Arts,573,1998/06/24
4fd1e4b48eb7c8105d72f3b6,"Otto Woodnick, the chief neurotic in Nicky Silver's outlandish new play, ""The Food Chain,"" is fat.   How fat?...",Arts; Theater,1144,1994/07/05
4fd1bdbf8eb7c8105d6eadf5,"As concern about breast cancer continues to rise, mammography has become a booming business in this country. But some of the business has been too good, studies have shown, leading to an overabundance of clinics, high prices and poor x-rays.   Las...",Week in Review,237,1993/12/05
4fd1ca1f8eb7c8105d6fdf17,"To-Stay Food, to Go    Carmine's, a family-style Italian restaurant on upper Broadway, has just opened a takeout shop. Now, instead of waiting for hours for a table and taking home the leftovers, customers can skip the restaurant and buy the food ...",Home and Garden,825,1991/12/18
4fd1b0308eb7c8105d6d11ec,"Tomatoes for All Seasons    For the family of Nancy Distefano, a 30-year-old former fabric designer from Flushing, Queens, as for many Italian-American families, summer meant putting up plum tomatoes by to use all year. Now, capitalizing on a fami...",Home and Garden,686,1991/07/03
4fd2091f8eb7c8105d774781,"'Food'  White Columns  154 Christopher Street  West Village  Through March 1      In austere black and white -- photographs, typed statements and, best of all, four recently discovered videotapes by the sculptor Gordon Matta-Clark -- this exhibiti...",Arts,251,1998/02/06
4fd1dd088eb7c8105d71f125,"Seeking to resolve one of the most difficult scientific and legal conflicts involving the nation's food supply, a Federal Court of Appeals ruled today that the Environmental Protection Agency must remove from the market any pesticides that both ha...",Front Page; U.S.,944,1992/07/09
4fd1d91a8eb7c8105d718490,"Passover Pricing    Along with setting aside shelves for boxes of matzoh and jars of gefilte fish, grocers have also been known to jack up prices for Passover. Starting last year, the New York City Department of Consumer Affairs has waged a campai...",Home and Garden,838,1992/04/08
4fd1aadd8eb7c8105d6c9090,"LEAD: 4688, the Horse The celebration of the Chinese New Year 4688, the Year of the Horse, begins on Jan. 27. For a preview this Saturday, Howard Goldberg, who runs Adventure on a Shoestring tours, will lead a walking tour of Chinatown and explain...",Home and Garden,934,1990/01/17
4fd1e25b8eb7c8105d72afa8,"Courtroom dramas are a Hollywood staple. And what could be better than a drama pitting two powerful moguls against one another, two men who worked side by side for years to build an empire but now loathe each other. The drama -- better than most m...",Movies; Arts,1271,1997/09/19
4fd1fe958eb7c8105d75f81c,"Taste of Harlem     On Saturday and Sunday from 11 A.M. to 7 P.M., soul, Caribbean, African and creole cuisines will be among those sampled, for a fee, at Taste of Harlem, part of Harlem Week. The food festival, which will be held on Lenox Terrace...",Home and Garden,661,1997/08/13
4fd1f8c88eb7c8105d754df8,"MORE than 400 food festivals that will be held this year across the country are the subject of ''Food Festivals,'' a 428-page book by Barbara Carlson (Visible Ink, $14.95). Most of the gatherings, which are held annually, will take place from May ...",Home and Garden; Books,128,1997/04/30
4fd1d8358eb7c8105d716bcd,"Prize Truffles    This is the peak season for white truffles from Italy. Retail prices this year are comparable to those of last season, $65 to $90 an ounce. And the quality is extremely good.    At a seven-course dinner featuring white truffles o...",Home and Garden,809,1992/11/11
4fd192b68eb7c8105d69c1e0,"LEAD: Six months after Philip Morris said it was withdrawing financial support for the most prestigious award in farm research, an Iowa foundation announced today that it would administer and pay for the $200,000 World Food Prize....",Health; U.S.,237,1990/06/19
4fd1dff08eb7c8105d725d51,"IN ''The Food and Life of Oaxaca'' (Macmillan, 1997, $32.50), Zarela Martinez, the owner of Zarela in Manhattan, describes in graceful language the history of this rugged region in southern Mexico. She tells of a culture that has been shaped and p...",Dining and Wine; Style; Books,1136,1998/08/05
4fd1dc5d8eb7c8105d71dc7b,"Fast Pasta and Sauce    Cucina Tosca, a line of pastas with sauce that take less than 10 minutes to prepare, is to be available in supermarkets in coming weeks. The products were developed by Pino Luongo, the restaurateur. ""I wanted consumers to b...",Home and Garden,1168,1994/08/17
4fd1ac148eb7c8105d6cb141,"""HELLO, this is Arthur Schwartz,"" purred the newest voice in New York City talk radio. ""You're on 'Food Talk.' ""   Weekdays from 12:15 to 1 P.M. on WOR (710 on the AM dial), Mr. Schwartz, a cookbook writer and freelance restaurant critic, takes ca...",Home and Garden,1291,1992/02/05
4fd1c99a8eb7c8105d6fcf94,"Culinary Institute West    The Culinary Institute of America, one of the top professional cooking schools in the country, has announced that it will open a center for advanced studies in the Napa Valley in California. It plans to buy Greystone Cel...",Home and Garden,890,1991/10/16
4fd1d7e78eb7c8105d715f8f,"Exhale a sigh at the simple pleasures of ''Soul Food.'' This new menu movie has a soapy plot, appealing stars, family values, down-home atmosphere and a conviction that there's rarely a problem fried chicken can't cure. There sure are worse ways o...",Movies; Arts,641,1997/09/26
4fd1bf1b8eb7c8105d6ecc66,"To the Editor:   The National Cancer Institute's decision to drop its recommendation that women under 50 have regular mammograms is misguided public health policy (news article, Dec. 5)....",Opinion,468,1993/12/13
4fd1c10f8eb7c8105d6f0112,LEAD:    Celebrating the Harvest...,Home and Garden,669,1990/10/17
4fd1a4288eb7c8105d6bc002,"Recipes From Clinton    The Clinton Community Garden, a cooperative effort on West 48th Street between Ninth and 10th avenues, was started in 1978 by residents of the neighborhood, formerly known as Hell's Kitchen. Now 110 gardeners each tend abou...",Style,754,1993/01/20
4fd19fc08eb7c8105d6b3f4e,"A New Bakery in Town    If the turquoise trim on the brick storefront at 672 Ninth Avenue (46th Street) that houses Amy's Bread is not arresting enough, the sumptuous display of breads in the window should do the trick. This new wholesale-and-reta...",Home and Garden,821,1992/06/24
4fd1b1be8eb7c8105d6d46fb,"Finding the Right Bird   It's time to decide on the main course for Thanksgiving and place an order. Among the choices in poultry are fresh-killed turkeys (often Bell & Evans brand), organically raised turkeys, wild turkeys (all dark meat and less...",Home and Garden,898,1991/11/20
4fd1908b8eb7c8105d697847,LEAD:    Peel and Eat...,Home and Garden,808,1990/01/10
4fd1fc4c8eb7c8105d75acf8,"Sweet Treats for Sticky Days     After 13 years of studying baking and making pastries in restaurant kitchens, Carolyn Giacolone finally has her own place. Fina Pastries, 344 Bowery (East Third Street), opened this week in an airy brick-walled sto...",Home and Garden,603,1997/07/23
4fd1eb668eb7c8105d73b9c9,"IN ""The Food Chain,"" Nicky Silver's toxic, fractured tale of sex, loneliness and the importance of being thin, the pursuit of love is an even more convoluted process than usual. It's hard, after all, to forge a relationship when all you can really...",Arts; Theater,1336,1995/08/25
4fd1bf1b8eb7c8105d6ecc08,"A report in the Food Notes column of The Living Section yesterday about the reopening of Miss Grimble, a cafe and takeout shop at 312 Columbus Avenue, misstated the surname of the original owner. She is Sylvia Balzer Hirsch, not Hirschfeld....",Corrections; New York and Region,41,1994/02/10
4fd1a3638eb7c8105d6baa76,"Tracking the Sephardim    ""Sephardic Cooking,"" by Copeland Marks (Donald I. Fine, $24.95), is the product of an odyssey that took the author to Jewish communities from Portugal to India. The subject is especially appropriate this year, the 500th a...",Home and Garden,893,1992/09/23
4fd1a1608eb7c8105d6b6abe,"Restaurant Sauce at Home    Rao's, a restaurant that opened in 1896 and is still going strong at the corner of East 114th Street and Pleasant Avenue in Manhattan, has just introduced its first packaged food product, Rao's Homemade Marinara Sauce. ...",Home and Garden,846,1992/09/16
4fd216c68eb7c8105d791c62,"THE pages of ''Soul Food: Recipes and Reflections From African-American Churches'' (HarperCollins, $25) are filled with grainy black-and-white snapshots of church suppers and women in aprons tending big pots of greens on the stove. It is not the f...",Dining and Wine; Style; Books,754,1998/04/15
4fd1e4bb8eb7c8105d72f8e4,"For Labor Day Picnics    If Labor Day signifies a respite from kitchen chores, it pays to take advantage of the picnic baskets that many carryout shops and restaurants are assembling. The baskets come equipped with plates, utensils and napkins. Or...",Home and Garden,896,1994/08/31
4fd1dc5c8eb7c8105d71db71,"Studying Chinese    A conference on ""Chinese Cuisine and the American Palate"" will be held Sept. 22 through 24 at Queens College in Flushing. It will explore some of the health aspects and lore of Chinese cuisine, regional Chinese cuisines, the ev...",Home and Garden,893,1994/08/10
4fd1c81f8eb7c8105d6fa6d4,"To the Editor:   As the information specialist in the research and investigations department of People for the Ethical Treatment of Animals, I must respond to Betty Fussell's review of ""A History of Food,"" by Maguelonne Toussaint-Samat (Nov. 29). ...",Arts; Books; Opinion,250,1993/01/03
4fd1b7ea8eb7c8105d6dee4f,"Traditions of Brooklyn    Tomorrow at 6:30 P.M., the Brooklyn Historical Society will be host to an event featuring holiday dishes based on a variety of African cuisines to illustrate the food traditions of different groups that are represented in...",Home and Garden,858,1992/12/09
4fd1d6f98eb7c8105d714ccb,"A HISTORY OF FOOD   By Maguelonne Toussaint-Samat. Translated by Anthea Bell. Illustrated. 801 pp. Cambridge, Mass.:  Blackwell Publishers. $39.95....",Arts; Books,792,1992/11/29
4fd1af848eb7c8105d6cff32,"After winning $100 in a lottery, a homeless young California family splurges on a day at Disneyland. While there, the father (Philip Seymour Hoffman) decides to prolong the experience by staying on in the theme park after closing time. He and his ...",Arts; Theater,684,1991/06/02
4fd196858eb7c8105d6a3edf,LEAD:    For Nibbling or Partying...,Home and Garden,827,1990/08/22
4fd1b9f58eb7c8105d6e3315,LEAD:    Tomato Relish With Clout...,Home and Garden,846,1990/08/08
4fd1b3628eb7c8105d6d6e89,Alan Kulwicki regained the lead with 26 laps left and held on to win the Food City 500 Nascar race this afternoon by 78-hundredths of a second over Dale Jarrett.   The big story going into the race was Bill Elliott's bid to win his fifth straight ...,,207,1992/04/06
4fd1dee68eb7c8105d72383e,"A Labeling Proposal Is Revived     When Federal agencies propose regulations, there usually is a period of time set aside for interested parties and the general public to submit their opinions about the new rules. Last year, in response to demands...",Home and Garden,650,1997/08/27
4fd1f8cf8eb7c8105d7553a9,"Haagen-Dazs Margaritas       Haagen-Dazs has introduced a margarita sorbet that tastes just like a frozen margarita. The ingredients include tequila, but the label states that the product has less than 1 percent alcohol. It is about $3 a pint.    ...",Home and Garden,626,1997/04/09
4fd1ee9e8eb7c8105d741c5a,"A California Orange Year      Extended and heavy rain often means disaster for crops. But that apparently did not happen this year to California's navel oranges. The harvest is one of the largest recently, with a forecast of more than three billio...",Home and Garden,595,1997/02/26
4fd1ed3c8eb7c8105d73f5a0,"Fancy-Food Grocery     Novello, a 10,000-square-foot fancy-food store, opens today at 333 East 38th Street. It has arrived in Manhattan by way of Westchester County, a branch of John Chung's year-old Tarrytown Gourmet. Rob Wilson, the manager and ...",Home and Garden,646,1996/09/04
4fd1dad08eb7c8105d71a836,"Low-Fat Haagen-Dazs      Haagen-Dazs has introduced a low-fat ice cream that comes in vanilla, chocolate, strawberry and coffee fudge. A half-cup serving of the vanilla, for example, has a fat content of 2.5 grams and contains 170 calories, 25 of ...",Home and Garden,640,1997/02/19
4fd1cd318eb7c8105d703f3a,"A Scandinavian Holiday Boutique     The annual Scandinavian Christmas boutique of the American-Scandinavian Foundation, an educational group, will be held Friday through Sunday in the Alvar Aalto Penthouse of the Institute for International Educat...",Home and Garden,802,1996/12/04
4fd1ed348eb7c8105d73ef19,"Not Just for Indian Cooking     Julie Sahni's curry powder, one of a line of 10 herb and spice blends just introduced by Ms. Sahni, the author of many Indian cookbooks, has an exotic and complex flavor and fragrance hinting of cinnamon. The blends...",Home and Garden,690,1996/09/25
4fd1fd748eb7c8105d75d4aa,"The Up and Down Price of Matzoh       The New York City Department of Consumer Affairs reports that this year, the average price for Passover foods has increased 4 percent over 1996 and that the price of a five-pound box of matzoh in supermarkets ...",Home and Garden,651,1997/04/16
4fd1f77e8eb7c8105d752d1c,"Produce Prices Rise After Freeze      The freeze that hit southern Florida 11 days ago has resulted in severe crop losses and higher prices for green beans, strawberries, cucumbers, zucchini, Florida tomatoes, green peppers, eggplant and some gree...",Home and Garden,670,1997/01/29
4fd20cf78eb7c8105d77ca9c,"Prosciutto, but Different       San Daniele prosciutto, a variety of uncooked, cured ham from Friuli, in northern Italy, is now available in New York. It has a nutty, slightly more assertive flavor than the prosciutto from Parma and was approved l...",Home and Garden,661,1997/01/22
4fd1d8dd8eb7c8105d71827f,Eating and Driving: A Warning     Here's a different holiday safety tip. The National Highway Traffic Safety Administration is advising drivers to take a break after Thanksgiving dinner before hitting the road. The agency said that driving immedia...,Home and Garden,681,1996/11/27
4fd1eddb8eb7c8105d7405c1,"Tomatoes Aid Pasta        Three new tomato-based pasta sauces bearing the Coco Pazzo label are made from a short list of honest ingredients that home cooks would be likely to use. The puttanesca has a tangy edge, the arrabbiata delivers a nice pep...",Home and Garden,747,1996/10/23
4fd208dc8eb7c8105d774148,"Making and Drinking Wine       No need to remove your shoes, but on Saturday afternoon, starting at 12:30, there will be three demonstrations of grape crushing in front of Union Square Wines and Spirits, 33 Union Square West. John Martini, the own...",Home and Garden,754,1996/10/09
4fd1f9458eb7c8105d755ef5,"Sauce for the Sirloin      Smith & Wollensky, 797 Third Avenue (49th Street), has introduced its own steak sauce just in time for grill season. Horseradish gives the rich sauce a spicy bite. Smith & Wollensky Steak Sauce is $7.50 for 12 ounces at ...",Technology; Home and Garden; Style,665,1997/07/02
4fd1f0dd8eb7c8105d746dbd,"Picnics, Cantonese-Style       China Fun restaurants, 1239 Second Avenue (65th Street) and 246 Columbus Avenue (72d Street), sell picnics for two for $15.90. They consist of curried chicken pastries, grilled vegetables, pickled vegetables and a ch...",Home and Garden; Style,741,1997/05/21
4fd20e5e8eb7c8105d77f948,"Good Conscience Hearts of Palm      Now you can enjoy hearts of palm without destroying trees. Rain Forest Produce, of Chagrin Falls, Ohio, which markets fish and produce from the Amazon, is importing fresh hearts of pupunha palm, a hybrid that re...",Home and Garden,699,1997/03/12
4fd1d8d98eb7c8105d717f92,"From Pelts to Pasta     Nick Antonatos has moved from furs to food. Early this year, the former furrier opened Kitchen Provance, a carryout shop at 68 West 45th Street with an airy Mediterranean look and balcony seating. A buffet, at $5.50 a pound...",Home and Garden,527,1996/08/21
4fd200d18eb7c8105d76468c,"Vinegar Factory Expands     Following the example of his brothers, Saul and Stanley, who own Zabar's, on the Upper West Side, Eli Zabar has added cooking equipment to the mezzanine at the Vinegar Factory, 431 East 91st Street. Earlier this year, M...",Home and Garden,626,1997/09/03
4fd1f67b8eb7c8105d750f94,"Rising Dairy Costs     Prices for dairy products like milk, butter, cheese and ice cream are rising because the cost of corn used for cattle feed has increased strikingly. The retail price of a gallon of milk has, on average, gone up to $2.65, nea...",Home and Garden,742,1996/08/07
4fd1e4b68eb7c8105d72f527,"To the Editor:  I should like to add to Suzanne Hamlin's article on food in films by pointing our that Japanese films are (as indeed are most Japanese) singularly obsessed with food  [ ""Le Grand Exces Spices Love Poems to Food,"" July 31 ] ....",Movies; Arts; Opinion,244,1994/08/14
4fd231148eb7c8105d7c04f3,"HERE are some common questions about Thanksgiving dinner and a few last-minute tricks to get the cook through the day.    Q. What are the best potatoes to mash?    A. Potatoes with a starchy, dry texture, like the typical Idaho baking potato or ye...",Dining and Wine; Style,858,1999/11/24
4fd1fede8eb7c8105d75ffbc,"150 Brews to Taste in Brooklyn     Brooklyn Beerfest, which will include a tasting of more than 150 domestic and imported brews, with food and music, will be held on Sunday from 1 to 7 P.M. at Brooklyn Brewery, North 11th Street (Wythe Street), Wi...",Home and Garden,630,1997/09/10
4fd1ccd38eb7c8105d703b80,"D'Agostino's New Venture       D'Agostino has gone into the coffee bar business. The first two D'Ag Coffee Works, one in the D'Agostino store at 666 Greenwich Street (Bethune Street) and the other next to the store at 57th Street and Ninth Avenue,...",Home and Garden,696,1996/10/16
4fd20b2b8eb7c8105d77963e,"An eye-catching sign with a twirling ''B,'' designed by Milton Glaser, announces B. Frites, 1657 Broadway (51st Street), a new Belgian-style french fry shop. Skel Islamaj, a Belgian native, who once cooked at Jean Georges, is the chef and an owner...",Dining and Wine; Style,511,1998/11/18
4fd1e12c8eb7c8105d728cc4,"Q. My chiffon and sponge cakes occasionally fall while still in the oven, even if I do not open the door. Why?    Q. I recently made a meringue frosting for a layer cake. A day later, the frosting began shrinking. By the third day I was down to a ...",Dining and Wine; Style,412,1998/10/21
